Ref.No,X8,X9,X10,X11,X12,X13,X14,X15
16314,0,0,0,0,70820,66163,67605,68855
1851,-1,-1,-1,-2,0,2000,1620,8010
726,0,2,0,0,7139,8416,9815,9508
1487,0,0,0,0,44734,47178,29582,38426
17608,-1,-1,-1,-1,4860,8389,22049,8110
1554,-2,-2,-2,-1,0,0,0,0
23467,0,0,-1,0,45822,47173,48592,-22108
7743,0,0,0,0,87248,82477,71825,69872
18117,2,2,2,0,4136,6355,7604,7603
1627,2,0,0,0,37800,40874,39922,40953
13448,-2,-2,-2,-2,37979,9482,6058,7859
16255,0,2,2,0,59520,60492,62160,64714
8627,0,0,0,2,8109,9219,10200,9694
2951,0,0,0,0,80586,77960,79804,75299
16152,-2,-1,-1,-1,21261,2522,0,1411
14663,-1,-1,-1,-1,7768,31313,8744,11640
18497,0,0,0,0,65531,64149,46188,42793
14798,0,0,0,0,177391,182132,101849,92474
19991,-1,0,0,0,3204,430,29425,30437
14793,-2,-2,-2,-2,338,338,98,522
18900,2,2,0,0,5930,5689,8414,8062
18679,-2,-2,-2,-2,7397,-18,-18,-18
15881,0,0,0,0,110994,29177,30212,31226
852,2,0,0,0,29095,30819,29214,29478
18634,-2,-2,-2,-2,35688,14736,36490,3125
10682,0,0,0,0,73366,76178,78560,49399
12983,2,0,0,0,3775,5570,4722,8643
10243,0,0,0,0,149278,142117,144947,140696
19780,0,0,0,0,112237,114467,116900,119228
19091,-1,0,0,0,5219,6747,19948,20231
14634,3,2,2,0,53086,51981,50805,51518
16690,2,2,2,2,82683,84424,86472,87157
10115,0,0,0,0,23236,19132,15138,14036
18302,-2,-2,-2,-2,0,0,0,0
6281,-2,-1,-1,-1,682,0,0,1012
23313,-2,-2,-2,-2,0,0,0,0
5892,0,0,0,0,141697,144833,137737,140047
10512,-1,0,-1,-1,1762,3152,531,522
21336,0,0,0,0,70820,50813,51131,49099
21203,0,0,0,0,102771,104003,102744,31384
21441,-1,0,0,0,3462,4673,12741,10023
17311,0,0,0,0,73326,68712,60324,88057
6397,0,0,0,0,68083,50822,31179,28686
23951,0,0,0,0,8587,9386,9456,9528
20173,2,2,2,-1,10000,893,1224,331
8406,0,-1,-1,-1,1504,6007,6470,390
6502,0,0,0,0,88545,90403,92245,94082
625,-2,-2,-2,-2,491,0,0,0
9605,2,0,0,0,7970,10320,10005,10838
12691,-1,-2,-2,-2,252,6514,-31,-31
15282,-2,-2,-2,-2,5307,4739,11495,11214
14367,-1,0,-1,-1,582,0,582,291
20563,0,0,2,2,188,6229,7936,13194
12924,-2,-2,-2,-2,-551,16449,-20320,-20320
13551,-2,-2,-2,-2,483,480,390,390
2084,-1,-1,-2,-1,490,-10,4910,0
13370,2,2,2,2,159734,160247,131511,129369
1641,-1,-1,-1,-1,5023,618,605,3098
17425,0,0,0,0,193229,197253,158980,157837
23182,0,0,0,0,4480,7354,6930,6090
4434,-1,-1,-1,0,289002,1332,21429,2228
14519,2,-2,-2,-2,13053,4078,0,0
6790,0,0,0,0,46188,14082,15021,7696
11331,0,0,0,0,285038,291480,298378,131103
15392,0,0,0,0,113308,109901,108659,110781
22689,2,2,2,2,40669,43102,44313,45286
18198,-1,-1,-1,-1,32394,23160,31484,396
6555,-2,-2,-2,-1,-124,0,0,0
22195,-1,-1,-1,-1,0,0,249,0
6440,-2,-2,-2,-2,4533,0,510,0
23682,0,0,0,0,43405,39802,37115,39907
1280,-2,-2,-2,-2,-200,-200,-200,746
9767,-1,-1,-1,-1,-3,630,1019,320
23470,0,2,2,0,9633,11462,14259,15525
3161,0,0,0,0,251486,245307,218043,196016
3860,2,2,2,2,11337,14372,11411,11653
17431,-2,-2,-2,-2,0,0,0,0
5738,-1,-1,-1,-1,1758,468,2988,2232
6644,2,0,0,0,14897,17512,16926,17368
6643,0,2,2,2,137218,141808,151020,152040
18068,0,0,0,0,44072,39489,36794,33991
13952,2,2,2,0,126701,129388,130768,131858
7384,0,0,0,0,61493,58784,54087,37613
9662,2,2,2,2,16818,20213,19590,21261
12987,0,0,0,0,81268,78311,79915,81371
1427,-2,-2,-2,-2,470,740,3774,836
13017,-1,-1,-1,-1,498,-2,20517,0
11532,-1,-1,-1,-1,37875,150573,32413,193427
14218,0,0,0,0,61934,65918,67214,71604
3811,0,0,0,0,76184,78306,79835,40499
2307,0,-1,2,-1,10540,9766,-2643,2596
13730,0,0,0,0,14294,15253,2142,29288
20418,0,-1,0,0,-372,4253,1777,780
17715,2,2,2,2,600,600,600,600
10292,0,0,0,0,96518,35523,34809,25199
16552,-1,-1,0,-1,0,4586,2476,7845
16953,-1,-1,-1,-1,390,390,390,390
12562,0,0,0,0,119796,117229,239224,91231
1751,0,0,0,0,243196,258720,178102,77215
4721,-1,-1,-1,-1,10867,2719,0,11900
18490,0,0,-1,-1,48510,48217,25192,15741
11275,0,0,0,0,20356,21504,21729,23113
2269,2,2,2,0,13888,16652,16087,17317
3604,-1,-1,-1,-1,-453,1168,1215,6461
11315,0,0,0,0,50110,50322,27078,19107
7513,0,0,0,0,113900,109062,105252,103969
9109,0,0,0,0,17141,18361,19214,15519
23641,0,0,0,0,307388,280090,249018,252496
22898,2,2,2,2,41052,42081,41131,43637
6219,-2,-2,-2,-2,0,0,0,0
13658,0,0,-1,-1,73132,74668,77427,80700
15462,-1,-1,-1,-1,9913,3261,1491,390
19724,-1,0,0,0,329570,71921,367979,294969
11959,-1,-1,-1,-1,2475,995,3647,7621
11458,0,0,0,0,79705,59716,38343,37834
2995,-2,-2,-2,-2,7787,3495,1706,-4
78,-1,-1,-1,-1,291,291,291,291
8799,2,0,0,2,63389,48359,37054,50009
6072,0,0,0,0,166988,170603,172056,172615
18756,-1,0,0,0,25370,18078,21245,36737
21846,0,0,0,0,26151,24019,26013,24471
13386,0,0,0,0,138468,93802,94531,96264
1141,0,-2,-1,0,3400,4129,0,0
22369,0,0,0,0,77535,78579,67097,50214
17980,0,0,0,0,30892,16348,13593,10236
9467,0,0,0,0,39943,40859,45398,50634
18306,0,0,0,0,16931,17644,18679,18275
1092,0,0,0,0,215316,198490,169014,167776
6986,0,0,0,0,50657,50529,49162,19969
11281,-2,-2,-2,-2,5188,-26,3955,0
11131,0,0,2,2,43791,42809,45085,48020
8942,0,0,0,0,101832,92396,84297,49681
8150,0,0,0,0,158711,129796,101721,76699
23031,2,2,2,2,105610,106885,108706,105470
22511,0,0,0,0,31168,32649,34117,35243
12157,0,0,2,2,25358,26447,26946,28957
19814,2,0,0,0,6667,8989,8685,7698
17866,0,0,0,0,-727,50268,50860,40580
3519,-1,-1,-1,-1,997,1267,3935,2437
15088,-2,-2,-2,-2,0,0,0,0
4584,2,2,2,2,56839,58039,58792,59620
1824,0,0,0,0,185723,166726,160181,161469
11016,0,0,0,0,43050,43410,36226,29369
17000,0,0,0,0,28028,25278,23485,27339
9972,0,0,0,0,50174,32012,34274,38668
20155,0,0,0,0,12165,13171,14054,14900
21101,0,0,0,0,54799,53507,54678,55403
2787,0,0,0,-2,17557,18739,19473,17136
16125,0,0,0,0,16413,12171,11554,7830
21044,0,0,0,0,15717,16724,18051,18759
939,2,2,0,0,15548,15009,17752,17172
10163,-1,-1,-1,-1,326,2241,2579,326
20909,0,0,0,0,86035,86414,87852,88692
17583,0,-2,-2,-2,80934,82150,0,0
12006,0,0,0,-2,19866,19257,18901,18210
17665,0,0,0,0,97989,101458,103840,105646
1718,-1,-1,-1,-1,4334,1343,1078,1392
13915,-1,-1,-1,-1,4959,423,3139,2464
4803,0,0,0,0,45284,43951,47169,19096
19740,3,2,0,0,64350,63192,57205,54371
21756,2,0,0,2,50789,52158,51051,50959
3846,2,0,0,0,22921,23044,17660,13104
19679,0,0,0,0,170687,29570,31776,34228
4942,0,0,0,0,20451,20426,19894,20294
10702,2,2,2,2,26441,28297,29532,28758
22545,-1,-1,-1,-1,657,0,2080,3567
20634,0,0,0,0,120619,118983,109786,104000
612,-2,-2,-2,-1,3280,0,0,0
17432,2,2,2,0,6186,5941,8541,8560
7160,-2,-2,-2,-2,9164,14011,7715,8295
6614,0,0,0,0,7244,8265,9436,10123
9507,0,0,0,0,7130,8185,9084,8667
12369,-2,-1,-1,-1,1906,4983,12029,13821
15846,0,0,-2,-2,2177,1677,7360,0
4192,0,0,0,0,50557,49214,50156,20186
6031,0,0,0,0,21787,22817,24134,24635
13665,0,0,-2,-2,8799,9671,11500,0
17221,0,0,0,0,16366,17385,18142,17245
17227,0,0,0,0,121720,115630,115939,109428
575,-1,-1,-1,-1,3367,4641,2290,1459
10597,0,0,0,0,48926,45156,27762,19238
1213,-1,-1,-1,-1,1312,1312,1311,1486
10681,-1,0,-1,0,546,1213,15571,14625
18356,-2,-2,-2,-2,675,1053,0,500
18202,0,0,0,0,283484,245832,230346,215437
17909,2,2,0,0,69388,70650,71933,70117
12046,0,0,0,0,76270,77376,38556,34345
16904,0,0,0,0,10380,71944,72486,73717
9263,0,0,0,0,3878,4957,6209,6338
5065,2,2,2,2,16039,19752,19112,20223
19106,0,0,0,0,114273,115302,111906,111423
21961,2,7,7,7,2350,2400,2400,2400
15098,0,0,0,0,215472,222699,213253,126952
17963,0,0,2,0,113061,115294,117945,130365
13487,0,0,0,0,15397,10403,7207,7351
2762,0,0,0,0,113647,52992,38394,30332
9282,0,0,0,0,3796,7913,7012,11009
5337,0,0,0,0,26788,28352,86253,28351
8079,-1,0,-1,-1,2816,316,632,316
379,0,0,0,0,69937,71906,43308,44584
14578,0,0,0,0,87162,88801,87972,57846
5936,0,-1,-1,-2,4798,4490,5366,2141
11851,-1,-1,-1,-1,390,390,390,540
13987,0,-1,-1,0,37492,33535,7267,14190
20402,0,0,-2,-2,48784,50371,51400,0
11906,-1,-1,-1,-1,4717,5329,5445,5328
21455,0,0,0,0,15008,17434,19145,21807
2811,0,0,2,0,14296,15321,16333,17434
17144,0,0,0,0,1736,67982,72938,54105
16622,0,0,0,0,48537,36394,28278,16983
1833,0,0,0,0,386437,393742,392625,368365
11457,-2,-1,0,0,5888,0,0,11310
14644,-2,-1,-1,-1,0,0,0,150
17742,2,-1,-1,-1,632,632,316,316
4579,-1,-1,0,0,652,326,326,26370
17136,-2,-2,-2,-2,31392,-288,-144,-144
23935,2,2,3,2,18292,17710,17137,19830
12673,0,0,-1,-1,254679,179510,212496,51953
17187,0,0,0,0,7191,8856,6181,7859
18753,-1,-2,-2,-1,2318,7298,0,0
8306,0,0,2,0,24422,25480,26425,30525
17709,0,0,0,0,101620,101747,100750,98953
16814,0,0,0,0,15255,16507,16842,15151
17328,0,0,0,0,16878,7632,33019,31366
23290,-2,-2,-2,-2,0,26660,858,0
15219,0,0,0,0,105152,97804,100364,91061
6095,-1,0,-1,-1,666,666,1332,666
5809,0,0,0,0,192325,68891,71564,32968
20607,-2,-2,-2,-2,989,1023,7542,1200
9465,0,0,0,0,51644,53177,52446,49999
23787,0,0,0,0,15399,14859,15913,17033
9719,2,0,0,2,44970,48101,46993,47940
23864,2,2,2,2,21839,22771,23700,24016
8734,0,0,0,0,68652,70695,71523,73099
9143,2,2,2,2,46461,47526,46466,48183
16322,-1,-1,2,-1,3481,757,9877,4383
16345,0,0,0,2,19295,19639,18541,19059
23078,-2,-2,-2,-2,711,-1,-1,-1
2569,2,2,0,0,5186,8225,8244,7963
7107,-2,-2,-2,-2,0,0,0,0
13470,-2,-1,0,-1,456,0,0,2240
7527,-1,-1,0,0,163406,137664,3381,40635
22148,0,-1,0,0,3788,1263,2394,2839
22319,-2,-2,-2,-2,0,0,0,0
4009,-2,-2,-2,-2,0,0,0,0
17419,0,0,0,0,19537,20416,21151,21884
5310,-2,-2,-2,-2,133400,0,0,0
23552,0,-1,-1,-1,1714,2845,3342,171
19015,0,0,0,0,39804,41106,41843,42839
19945,-1,-1,0,-1,4677,6187,4775,31188
21160,0,0,0,-1,32263,26283,17897,10945
23457,-2,-2,-2,-2,7842,6380,16098,1350
7638,0,0,0,0,135249,138577,141555,110852
2659,2,2,2,2,82505,86302,84020,97554
4548,0,0,0,0,54663,46147,44095,25454
19656,0,0,0,0,11529,6745,6177,7215
6852,0,0,0,0,20636,21367,22334,22426
2767,0,0,0,0,98736,96566,81166,72463
11713,2,2,2,2,121400,123055,118030,122443
21373,-2,-1,-1,-1,170,-220,-610,18990
10810,-1,-1,-2,-2,-6,15099,1299,0
9333,-1,-1,-1,-1,3790,19292,15068,37435
4248,0,0,0,-2,66526,65667,67571,26968
22011,2,2,2,0,72464,70710,72432,74322
15420,-1,-2,-2,-1,0,2412,0,0
23645,-2,-2,-2,-2,8359,14447,6791,6495
9033,0,-2,-2,-2,26359,5275,0,0
10397,-2,-2,-2,-2,0,0,0,0
7194,0,0,0,2,10693,13188,19902,23068
21165,-1,-1,0,0,182,1407,0,2458
10798,-1,-1,0,-1,316,310,6994,632
10760,-2,-2,-2,-2,0,0,0,0
12155,3,2,0,0,77021,73268,70275,46045
22739,0,0,0,0,235961,222409,215056,212791
15688,0,-1,0,0,9363,9990,-10,6390
2382,0,0,0,0,95719,96369,92336,91816
16182,-1,0,0,0,752,1302,18666,19623
22744,0,2,0,0,16986,18693,20885,21738
469,0,-1,0,0,59372,49677,49515,42568
12082,-1,0,0,0,14867,14612,13739,7995
10363,0,0,0,0,35602,35911,36246,29831
17195,0,0,0,0,371724,359672,56033,31126
12861,0,0,0,0,48305,49726,50389,30410
675,0,0,0,0,97797,99672,101953,102284
6347,-1,-1,-1,0,390,390,390,390
19114,-1,-1,-1,-1,7631,5583,5583,5583
943,-1,-1,0,-1,4785,3403,0,5882
17018,0,2,2,0,33370,34413,37644,38026
18800,-1,2,-1,-1,0,0,330,330
7448,0,0,0,0,71876,72382,72155,72543
8869,0,0,2,0,13137,10724,9621,17701
1371,-1,-1,-1,-1,5101,9358,15452,9990
3301,0,0,2,0,29717,28569,29168,30566
15083,0,0,0,0,97510,92152,94503,95571
4947,0,0,0,0,147891,149402,148152,150781
8965,0,0,0,0,45341,31383,16235,17035
21032,2,0,0,0,51689,50567,48454,49843
17662,-1,2,0,0,-236,-236,11764,11186
5943,-1,-1,-1,-1,38913,319,8157,21228
14753,0,0,0,0,14513,84387,87121,87857
15047,0,0,0,0,29789,28699,29305,27595
22788,0,0,0,0,147812,135624,125469,103409
18786,0,0,0,0,16186,16914,18288,19301
17168,2,2,-2,-1,18641,21870,2173,-9
12789,0,-2,-2,-2,142826,61650,0,0
8867,-1,-1,-1,-1,34339,962,4215,2579
4908,-1,-1,-1,-1,220,960,960,960
18969,0,0,0,0,127786,60663,49181,34072
2115,2,2,2,2,12662,13661,13145,14123
10133,0,0,0,-2,21072,20454,19977,20650
3164,-2,-2,-2,-2,0,0,0,0
20944,0,0,0,0,130549,131955,134910,139280
8602,0,0,0,0,222976,227463,220804,217991
12580,0,0,0,0,49981,45803,43838,25588
22858,0,0,0,0,245566,238208,226020,212422
4930,-1,0,0,0,8404,16835,2200,7510
20208,0,0,0,0,170133,168945,160660,163652
6374,4,3,2,0,101762,102832,100328,97883
13964,0,0,0,0,502904,481990,476680,402695
10209,-2,-2,-1,2,4736,0,0,0
14211,0,0,0,0,93025,95655,66404,31688
1761,-1,-1,-1,-1,7064,1875,1814,8537
8445,-2,-2,-2,-2,0,200,3663,992
3683,0,0,-1,2,16641,17969,18635,-1542
20545,-1,-1,-1,-1,11170,6393,11845,5431
19932,2,0,0,0,46468,50669,48701,49066
16581,-1,-1,0,0,783,2830,1357,14959
3420,-1,-1,0,0,2171,1063,91502,100125
19513,0,0,0,0,69343,70585,71430,73837
23128,0,0,0,0,79091,62575,63317,63903
19353,0,0,0,0,37246,36927,39769,35058
16047,-2,-1,-1,-1,-4,-4,-4,26
9513,0,0,0,0,37342,39348,43806,48213
5556,-1,-1,0,0,1072,963,3271,16741
4674,2,2,2,2,48655,45570,44015,36724
900,0,-1,-1,-1,3877,11496,5935,295
1802,-1,-1,-1,-1,1051,671,291,1051
20562,2,2,2,2,29484,30309,28313,942
8332,0,0,0,0,138389,110701,83468,41202
22697,-2,-2,-2,-2,3966,0,0,0
6955,-2,-2,-2,-2,0,0,0,0
11339,0,0,0,0,6806,6552,7561,7712
14043,0,2,0,0,28686,32765,27864,25691
12007,0,0,0,0,183939,176737,179787,181918
15845,-1,-1,-1,-1,2126,1513,1246,1111
7491,2,2,2,0,19006,18418,20465,20381
15822,-2,-2,-2,-2,0,0,734,0
4236,0,0,0,0,143706,140120,138520,139329
23032,-2,-2,-2,-2,0,0,0,0
21830,-1,-1,-1,0,11536,3408,8220,2287
10537,2,2,3,2,300,300,300,1126
1543,0,0,0,0,115583,114915,117220,119599
987,-2,-1,-1,0,134736,135593,120909,102524
10175,-2,-2,-2,-2,0,0,0,0
185,0,0,0,-1,10642,11677,13070,12280
2554,0,0,-1,-1,9899,6000,4100,0
4483,0,-1,-1,-2,19062,19242,14725,780
17029,0,0,0,0,26953,27412,27835,28215
23197,0,0,0,0,73166,66565,76412,70091
18517,0,0,0,0,8574,10420,12211,12639
15632,0,0,0,0,43943,41738,37766,37117
20437,0,0,0,0,11645,13450,11671,12888
1412,-1,-1,-1,-1,8940,6239,5535,9856
8897,0,0,0,0,127781,122319,107674,89780
3880,0,0,0,0,87186,87526,88924,88735
11012,-1,0,0,-1,0,0,81677,46177
2402,-1,0,0,0,730,213,2368,3368
16109,0,0,0,0,10468,9138,10309,10299
19905,-2,-2,-2,-2,3577,1003,0,0
16331,2,2,2,2,23155,22490,26789,26065
7278,2,-1,-1,2,27270,24600,0,10195
5261,0,0,2,2,36890,36023,36993,38427
1555,0,0,0,0,44278,41812,43095,46292
14349,-1,-1,-1,-1,1508,6186,2208,1823
8638,0,0,0,0,16303,47714,48916,19894
15442,-1,-1,0,0,7320,7761,631,4481
17324,0,0,0,0,159164,154983,116592,89475
2911,0,0,0,0,40561,97214,48890,8694
3838,0,0,0,0,9928,11259,12262,17046
17289,0,0,-1,0,27200,10605,10355,9853
4135,0,0,0,0,174725,178556,182274,185523
2232,-1,-1,-1,-1,113,0,1100,0
16022,2,-1,-1,-1,316,734,418,424
9260,-1,-1,-1,-1,1999,10145,4005,19158
5701,-2,-2,-2,-2,2743,0,0,0
7330,2,2,-2,-2,6265,7300,1934,0
15484,-2,-2,-2,-2,2900,0,0,0
3074,-1,-1,-1,-1,312,312,312,312
4265,0,0,0,0,497657,498379,498646,436116
8996,-1,-1,-1,-1,435,435,435,435
19911,0,0,0,0,69957,72727,73562,65954
19873,0,2,0,0,37539,38132,41217,40255
22103,0,0,0,0,44498,41897,17304,16544
6009,0,0,0,0,265803,246770,223989,223232
8616,-2,-2,-2,-1,716,-1524,-3764,-4
8668,-2,-1,0,0,390,390,780,17585
722,0,0,0,0,7960,9649,8518,8628
5869,-1,-1,-1,-1,326,326,326,326
18749,2,2,2,2,60455,61417,60906,45734
23132,0,0,0,0,24203,23708,23609,22675
13882,0,0,0,0,9370,9078,10267,10350
1703,2,0,0,2,44795,43700,19543,34648
7462,0,0,0,0,91656,87106,48730,27535
14409,0,0,0,0,33959,35409,36120,36991
22995,0,0,-2,-1,25706,30251,30900,0
16722,0,0,0,0,28275,29772,27821,28075
17774,0,0,0,0,96821,98389,97831,93937
514,2,2,2,2,29509,30741,31438,31924
9698,0,0,0,0,97040,65668,66046,66779
7991,0,0,0,0,48946,98823,50031,20413
5088,0,0,0,0,30291,31498,32205,32846
7779,0,0,0,0,43885,44926,45941,46853
10927,0,0,0,0,49156,50162,49170,49426
10846,-1,-2,-1,-1,719,1550,-50,-50
10570,0,0,3,3,46741,48883,50074,60158
19066,0,0,0,2,70381,68660,70081,70899
11634,-1,0,0,-1,836,4247,17162,12949
15704,0,0,0,0,9893,8694,8365,9526
7103,0,-1,-1,-1,41646,43257,31473,1473
8140,2,0,0,2,51046,52337,51170,51526
11081,-1,-2,-1,-1,509,1350,0,0
17386,-2,-2,-2,-1,7379,42849,24502,25016
19510,0,-1,-1,-2,27035,28119,31166,35238
14343,-1,0,0,-1,23890,2181,21073,12159
14005,-2,-1,-1,-1,1782,0,0,80737
11661,0,0,2,2,13683,13178,13853,14823
17878,0,0,0,0,15993,17016,18356,19028
6520,-2,-2,-2,-2,120,0,0,0
16158,2,2,2,-1,34713,32875,29088,26788
15648,0,-2,-2,-2,19252,10000,0,0
7038,2,2,3,2,112593,112623,115258,119620
17689,0,0,0,0,416044,424528,434015,434419
5174,-2,-2,-2,-2,0,0,0,0
22942,-1,-1,-1,-1,20916,0,850,0
8329,0,0,0,0,83074,85834,87003,88753
8146,0,0,0,0,3135,4422,5540,6442
14939,0,0,0,0,184404,180576,175348,139525
11002,2,0,0,0,32346,35595,34113,35513
20511,0,2,0,0,25081,26358,29319,28510
3111,0,0,0,0,81415,80759,79755,81209
2535,-1,-1,-1,-1,1530,750,1140,1530
16452,2,2,2,2,14909,15565,16620,16056
12426,-1,-1,-1,0,8178,3776,3776,3776
941,0,0,0,2,42543,34629,27095,18538
14497,0,0,0,0,26344,26382,27046,27187
18567,0,0,0,0,320983,319377,319368,305308
9461,0,0,0,0,66174,67555,25059,26834
10680,0,0,0,0,64059,66113,15421,15728
13116,0,0,0,0,89755,90031,70660,71172
10431,0,0,0,0,28138,28401,28949,28218
6589,0,0,0,-1,10221,8337,9696,14332
14654,-1,-2,-2,-1,17489,7542,2219,3008
4824,-2,-2,-2,-2,13559,736,316,5116
21808,0,0,0,0,22233,22935,23816,13800
12334,0,0,0,0,60380,55367,111334,19358
2576,0,0,0,0,167140,160707,162477,166861
12948,0,0,0,0,107001,108619,110149,110333
19842,0,0,0,0,63505,64121,66351,73399
3436,-2,-2,-2,-2,-10,-10,-10,-10
18322,-1,-1,-1,-1,3655,38022,5785,9233
23531,0,0,0,0,58448,60182,67153,64079
10822,-2,-2,-2,-2,0,0,0,0
22817,0,0,0,0,112501,110395,112288,113388
22192,-2,-2,-2,-2,0,0,4811,2994
9614,2,2,2,2,97463,99018,100493,101937
11660,0,0,0,0,59885,59054,60254,59604
10371,-1,0,0,-1,4644,1417,3588,2589
18001,2,0,0,0,99793,101325,98706,90457
6080,0,0,0,0,88612,91137,99314,95292
459,-1,-1,-1,-1,819,18163,5473,8162
18072,2,2,2,2,48547,49446,49857,50737
23743,2,2,0,0,17612,18820,19717,18701
18358,2,2,2,2,12476,14951,14426,16471
7751,0,0,0,0,80491,64868,51936,30165
19872,-1,-1,-1,-1,43098,55068,15216,16659
14106,-1,0,0,2,18750,0,31288,27335
12525,2,0,0,0,4256,5113,4883,5155
18784,0,0,0,0,41354,45723,33124,31987
13592,0,0,0,0,117059,117000,116955,109973
17585,-1,-1,-1,-1,623,623,5477,623
23786,-1,2,0,0,-150,-150,7342,7029
16069,-1,-1,-2,-2,3089,0,12548,0
8596,2,-2,-2,-2,21447,20650,0,0
5976,-1,0,0,-2,14814,9631,36631,29150
23581,-2,-2,-2,-2,8521,15934,7266,8331
12168,0,0,2,0,33763,43081,44277,46605
14303,-1,-1,-1,-1,0,0,50307,28281
21164,-1,-1,-1,-1,4400,2990,3762,5231
3829,0,0,0,0,40730,41283,28134,29208
10455,0,0,0,0,64300,62758,77133,71397
14795,0,0,0,0,40559,44565,46815,52978
4485,0,0,0,-2,151246,155926,113767,50531
20575,0,0,-2,-2,3310,2250,1698,-51
18390,0,0,0,0,72853,73688,56073,57790
21073,0,0,0,0,14202,15149,15481,15266
13718,2,2,2,2,56448,57550,58008,58957
349,0,0,0,0,138119,137950,140254,139679
3977,0,0,0,-1,48690,49347,16002,6120
6458,-2,-2,-2,-2,5253,0,0,0
1958,0,0,0,0,107669,107529,73323,51125
14579,-2,-2,-2,-2,18356,0,0,0
18583,2,2,-1,-1,0,780,390,0
7328,-1,-1,-1,-1,641,1812,5307,28004
10478,0,0,0,0,39728,38815,39828,40468
4163,-1,-1,-1,-1,326,326,326,326
3012,2,0,0,0,116256,122392,118668,95735
14197,0,0,0,0,14237,17907,14127,15988
14344,0,0,0,0,241584,249687,250227,123146
19508,-2,-2,-2,-2,0,0,0,0
18258,-1,-1,-1,0,780,390,390,390
21408,-1,-1,0,0,1483,1378,2381,2967
3993,2,3,2,2,17710,17137,19830,19240
21046,0,0,-1,0,5173,10809,8673,11590
19930,-1,-1,-1,-1,11790,2230,390,3470
2206,0,0,0,0,127693,26633,28180,29702
11174,-1,-1,-1,-1,18495,1609,17707,31778
11070,0,0,0,0,81111,67891,56993,42663
5245,0,0,0,0,160843,153543,157871,143690
22819,2,-2,-2,-2,2500,2500,0,0
13809,0,0,0,0,51102,50484,49175,21944
6667,0,0,0,2,45608,44619,44856,32461
23800,-1,-1,-1,0,10789,7855,17481,12021
6983,-1,0,0,0,7795,4110,10269,5880
11221,0,-2,-2,-1,50456,51400,0,0
19459,0,0,0,0,268755,270405,258979,261213
12421,-1,-1,-1,-1,4007,9933,14557,53328
8945,0,0,0,0,101494,98994,96845,97037
5658,-1,-1,-1,-1,0,0,1000,34614
6786,-2,-2,-2,-2,0,0,0,0
8044,-1,0,0,-1,396,5596,6953,16157
4399,0,0,0,0,173252,113001,74275,47723
16577,2,0,0,0,91930,93363,91325,93195
10780,-1,-1,-1,-1,13570,785,1534,397
7935,-1,-1,-1,0,7445,1706,1600,0
15917,0,-1,-1,-2,18354,16419,10419,780
8785,0,0,0,0,34476,25857,26621,27178
5163,-1,-1,-1,-1,446,2852,-348,152
1028,-1,-1,-1,-1,11343,75083,25273,85357
305,-1,0,0,0,871,665,960,4242
23675,2,-1,0,0,7098,4089,0,8941
14557,0,0,0,0,175773,179866,173007,168743
12355,0,0,0,0,43099,44233,35147,12236
7302,-2,-2,-2,-2,4270,0,0,0
18074,2,2,2,2,86345,88492,81753,84368
3124,-1,0,-1,-1,462,562,1864,932
659,0,0,0,-1,53261,38091,19744,14556
20488,0,0,0,0,101860,99782,98236,92879
23001,-1,-1,-1,-1,782,316,0,632
9971,0,0,0,0,6933,9640,10094,10300
8235,0,0,0,0,26301,27376,28359,24844
22448,0,0,0,0,47867,40937,28868,44751
7256,0,0,0,-1,16355,18063,18077,14113
3881,-1,-1,-1,-1,18341,19847,6246,3872
1178,0,0,0,0,97474,78520,80131,70788
8948,-2,-2,-2,-2,0,0,0,0
2879,0,0,0,0,101569,103688,107321,106614
19618,-2,-2,-2,-2,4456,177,1406,1006
5815,-1,-1,-1,-1,3161,390,390,390
5584,2,0,0,0,57392,60254,58971,29137
12025,0,0,2,0,48177,49563,47750,47169
8533,0,0,0,0,204212,186635,137983,82191
16225,-2,-2,-2,-2,0,0,0,0
10426,-2,-2,-2,-2,612,10612,2225,4782
17855,0,0,0,0,42585,43304,45622,47232
15767,3,2,0,0,6251,6498,6744,6977
2386,0,0,0,0,64489,58611,54463,53008
9537,0,0,0,0,138859,136521,135459,117308
8469,2,2,0,0,50808,48287,47265,20840
15241,-2,-2,-2,-2,0,0,0,0
5063,0,0,0,0,47110,48447,48345,20079
2161,0,0,0,0,167635,170085,172204,173045
16894,-2,-2,-2,-2,-200,-200,-200,-200
1372,0,0,0,0,14445,15404,19885,22355
7096,0,0,2,0,4561,6474,8353,13192
8866,-2,-2,-2,-2,0,0,0,0
18832,-1,-1,-1,-1,4061,2705,2487,2500
13079,-1,-1,-1,-2,283,5361,6309,385
1044,0,0,0,0,90922,80980,66503,67347
18958,2,2,2,2,115019,115647,121304,122331
872,0,0,0,0,35660,37082,38464,38922
1553,0,0,0,0,9417,10436,11450,12257
8600,2,2,0,0,16626,16071,19205,19712
19671,0,0,0,0,61049,57244,47551,36795
8941,0,0,0,0,188072,166668,159513,150852
22885,0,-1,0,0,2077,1588,41513,10657
13776,-1,0,-1,-1,14103,5397,54554,92400
13091,0,0,0,0,78388,80740,83134,96310
17186,0,0,0,0,38920,28276,25171,26200
18668,0,0,0,0,191767,185445,188255,187384
6642,0,-1,-1,-1,135233,130038,79027,6666
