Ref.No,X16,X17,X18,X19,X20,X21,X22,X23
4426,-4,-4,13345,0,0,0,0,0
12359,10332,6894,8756,3539,5529,10332,6894,3188
18810,27067,28193,2000,2000,2000,1500,1500,1500
1229,23769,2269,2500,1200,10500,7000,1000,0
5176,20000,10338,10000,10000,10000,20000,10338,20894
17196,16903,17248,5004,8004,400,16903,345,352
5046,37165,22156,10076,4018,14,2051,2000,0
7213,3723,2645,1200,1000,1000,1000,500,1000
13655,20121,17021,2046,3000,1500,1000,1600,1500
11603,9250,7461,1194,1076,274,370,472,375
18177,780,0,0,0,1950,0,0,1320
20009,88267,85471,2768,48617,3243,3000,3233,3000
15285,63192,64720,10000,11547,4600,2000,2000,2000
17865,12614,7922,5534,4879,11650,12614,7922,6980
19915,49121,51337,3000,3000,2000,3000,3000,1000
992,98,431,0,291,803,98,431,1104
13783,547880,309322,14651,12238,13479,13532,12015,11525
20750,18267,18604,3000,1800,2000,1000,1000,1000
2370,1644,1733,4203,200,3351,1644,1733,4737
18750,9915,11226,3000,6000,3000,2003,3101,530
10264,0,259,0,293,0,0,259,2621
13286,39469,40653,2464,1902,1378,1589,2000,1506
6270,14805,238,140,12527,253,2305,238,238
2681,79506,80252,2906,3002,3000,3000,3500,3000
23791,0,0,644,377,0,0,0,0
2163,-13,-13,13326,13289,18064,0,0,0
20857,0,-2620,1005,220,2387,0,0,3380
16330,155592,116249,7000,7000,10005,6193,4231,5000
6104,19232,19218,2342,3057,700,700,682,700
16652,21897,22395,0,3005,0,930,1000,2000
3385,0,0,31638,770,2118,0,0,0
17647,262670,266351,8849,9300,9200,9226,9530,10139
8099,0,0,0,0,0,0,0,0
6274,70118,67254,2300,3000,3000,5000,0,3000
1034,70485,71887,3000,3000,3000,3000,2575,3000
2138,13534,10379,6000,5000,30303,2011,856,1010
21438,332865,333404,14000,14000,12000,12000,12000,12000
13178,0,0,0,0,0,0,0,0
9530,23093,18436,10073,6367,5100,2000,3000,3000
7162,9306,9693,3082,2022,1000,1000,500,300
19708,24025,24528,0,1400,0,850,880,884
14846,53539,41193,3075,3000,2000,2941,1512,2040
18017,13561,13291,1238,2959,580,0,435,518
15401,34557,35600,3315,0,3562,1557,1600,3175
20194,23421,21240,2000,1114,1493,20000,1000,700
2582,139417,141889,3,5000,5000,5100,10200,5000
7229,53747,47695,2050,2100,2000,2000,2100,1500
11545,2000,1000,1000,1000,1000,2000,1000,1000
14876,0,0,0,0,1430,0,0,0
16081,79505,82061,7500,3500,4000,3500,4000,3000
2298,0,0,0,0,0,0,0,0
19477,160765,158184,7888,8522,9260,5700,5475,5520
288,105280,97622,8610,6907,3727,3800,4001,2701
3901,59822,55572,2187,2000,2000,2053,1964,3002
9656,15680,15000,1481,1400,307,314,300,1770
12331,26771,23737,505000,331,1070,17771,18000,16079
21771,152132,155887,4000,4500,4500,5000,5000,5000
14725,43843,44714,2230,2004,1537,1589,1598,1654
15357,440000,-6948,15003,30000,0,9000,788,0
13993,19390,19664,0,2000,1500,0,1000,1500
17069,83635,87287,4000,3000,3000,5000,5000,5000
4500,43718,45203,1683,1699,1533,1585,2210,1875
1960,45830,46769,2620,2730,1936,1700,1700,2000
2082,799,0,8000,2000,4755,0,0,0
5190,29368,13174,1598,1599,928,600,627,1500
9810,0,348,4041,2310,1300,0,348,1080
425,196698,190306,10000,7143,7306,6303,6429,6000
20409,14360,16140,1504,1220,1533,676,2177,559
20706,42172,34477,2000,3000,2000,1600,1500,2000
821,390,390,0,390,780,0,390,390
12078,0,0,1046,1000,1000,0,0,44752
15113,-18,-18,2518,0,0,0,0,0
12545,11550,11713,1232,1182,449,565,504,233
50,20480,20063,1318,1315,704,928,912,1069
2614,28923,29553,0,1452,1018,1038,1100,964
18413,19324,19668,1800,2100,2600,1000,1000,1000
3609,137387,201955,9883,6000,6194,30364,100018,4817
4091,7741,7958,1300,1106,1500,281,346,159
19357,1898,0,0,3568,1280,1898,0,2605
21387,101340,20650,2729,3692,2846,7540,0,0
11385,19082,19505,1711,20809,668,692,740,632
10379,4105,1594,714,1443,13982,4105,1765,2000
2368,9848,3301,12557,3938,1110,9848,3301,0
12330,3058,2190,0,7801,1158,1900,2190,2153
4106,12984,13247,16983,2000,500,424,431,1000
21253,4128,12424,9760,9712,11771,4128,12424,8702
21505,29133,28532,2000,2000,2000,5394,0,5000
23556,2504,13484,3798,5512,1996,2504,13484,10075
1763,0,0,2458,1200,386,1000,0,0
16721,27962,27873,3000,2000,29000,2004,2000,2000
1116,9567,11407,1861,0,4853,9567,2000,0
8229,0,65862,3807,1160,985,0,65862,66240
7376,52609,52739,2000,6844,0,2071,2115,1640
12091,56294,61259,0,2500,2271,50000,10100,3000
18895,18669,25175,4000,5000,0,10000,7000,2000
7416,20199,19394,3300,0,900,1700,0,253
21484,1148,785,645,2550,349,1148,785,175
9160,101541,103379,4848,4877,3625,3600,3751,3900
22246,19305,20994,2000,2000,2000,0,2000,0
16892,0,0,0,0,600,0,0,0
13861,37259,33010,2003,2000,3419,13,2088,9
18438,14713,14337,2600,1000,1400,600,0,700
23845,0,0,0,0,0,0,0,0
1901,6726,0,2075,1000,550,135,0,0
19159,0,0,2000,2000,1018,0,0,0
1963,77659,77180,3005,3000,3000,3000,3000,5000
5317,16657,16240,1500,1500,3000,1500,0,3000
13741,56721,57312,3000,3404,2000,4000,3000,5000
14842,0,0,6500,0,0,0,0,0
9554,4178,0,4110,94,1879,84,0,0
22406,77703,79123,10000,10000,4000,3000,5000,5000
23948,115038,97756,5836,6358,5487,4038,3803,3042
9327,7970,7970,1400,1000,1000,3000,0,0
5775,19373,19460,1337,2000,666,714,810,600
20420,18298,19001,2100,1900,2000,1000,1000,1000
21052,0,0,182,3165,0,0,0,94
13942,0,0,2400,0,0,0,0,0
7974,0,0,0,0,0,0,0,0
14161,19100,0,4000,1000,0,19100,0,0
2241,-3450,3502,37791,86697,0,0,7102,159753
7470,55199,55380,3000,4000,3000,3000,2000,3000
21305,1780,0,7516,553,1080,1780,0,0
23239,20062,20259,3000,2500,2000,1102,2000,2900
18572,264,264,264,264,264,264,264,264
12266,6412,5121,2000,1000,1000,1000,1825,1272
3364,398229,409615,16850,15522,14000,14500,18007,12733
2704,10303,11128,1500,1000,2000,1000,1000,1000
16339,354813,344221,33808,14996,13209,12890,11081,16298
17991,29182,29096,4200,2200,3300,1200,1100,1100
2824,68,193,1353,78,135,68,423,140
17533,137065,108328,4001,4215,4101,4000,3300,3300
14683,47220,49584,4100,400,3000,2,4005,6
565,3346,2698,1,1693,6940,7,1230,3
7258,11896,15241,3044,1123,7553,474,3586,305
4765,5765,0,1704,1250,390,115,0,0
7913,98419,85259,3880,5114,3238,3401,2980,3000
15703,126688,122947,8008,6528,6500,5000,5000,5000
8473,29529,30053,1528,1461,1030,1070,1320,1212
15376,295756,302149,15000,14500,10370,11000,11000,13000
22008,64989,62392,2008,1000,11632,64989,1470,5027
9349,28097,29855,1500,2547,2500,2500,3500,2000
20754,17985,18362,1258,1282,1293,644,667,743
14175,36539,38287,5000,0,3000,2500,2500,0
19241,4096,4058,1500,2000,2023,4102,4448,7274
3553,9959,11361,3000,3266,600,1672,20000,1000
3736,52458,54093,3895,50000,2000,2000,2344,1235
2468,5598,178,1144,1000,109,144,0,0
7414,2282,1390,380,2100,530,2282,1390,380
13046,93552,95521,0,5100,4100,3392,3521,3724
5656,19409,19954,0,2480,0,1000,1035,1000
9077,0,0,3209,0,0,0,0,0
20674,20298,19424,5000,5000,5000,0,0,1000
18227,29244,29462,1450,1516,1391,966,997,948
6136,25531,26586,5000,1650,2000,2000,3000,2000
9802,39276,36885,2000,2000,1500,1500,1300,1302
21372,1080,540,390,0,390,1080,0,390
22861,1367,1367,0,0,8900,1367,0,0
15332,316,316,0,316,316,316,316,316
15616,9413,15997,2000,3000,2500,0,15997,3000
1424,0,0,0,0,0,0,0,0
10394,38825,39255,2065,1597,1473,1521,1538,1521
10249,1715,1395,6000,1715,0,2000,0,0
353,0,0,0,0,0,0,0,0
11027,12980,8592,1500,2400,5700,8000,3062,1000
3293,291,0,291,0,582,291,0,582
5489,1309,540,390,390,1434,1309,540,540
16698,49150,51303,300,6200,2139,0,4000,0
1597,2430,4840,0,2772,0,2430,4844,0
17001,29596,26226,2001,1501,1501,3001,919,3501
13427,750,3091,4983,3396,1464,750,3091,5943
8275,30343,30427,0,1744,1100,1074,1200,1000
16782,17417,22102,0,3000,0,1000,5000,1000
22504,202178,198467,10000,9014,11002,7503,7502,7500
19634,336073,1257,79113,255005,6780,8401,1262,2120
19645,155,3167,0,1610,2768,155,3167,435
18493,21476,23164,0,24419,2018,15000,2000,2000
5191,1209,3174,0,0,1378,0,2000,2000
15559,57564,56517,4200,0,1900,8900,0,26000
10377,0,44849,0,3352,0,0,44849,0
4530,2000,2800,1150,1000,300,400,800,0
23282,27994,27029,7200,0,2100,1000,0,3000
8514,50090,48345,5000,2000,2000,2000,2000,2000
1910,21478,20441,1500,1700,1000,1000,1000,1500
4374,0,1980,0,0,0,0,1980,0
20825,106713,96588,7667,7261,5170,4054,4500,1225
18419,17602,9308,3010,3000,2000,1000,2000,0
5,19146,19131,2000,36681,10000,9000,689,679
22704,219642,232652,8000,7000,50000,0,16302,0
20150,64280,67079,3000,3000,3000,3000,4000,4000
7117,0,0,5025,4023,3300,0,0,68010
7554,0,0,1000,0,0,0,0,0
4989,55432,56571,0,2500,2000,4200,2200,0
22423,71345,72314,3000,3000,3109,3000,3000,3000
23139,0,2873,2000,5312,3095,0,2873,0
19141,-319,3583,5000,5017,5000,0,6774,0
5482,25856,77913,53444,20144,14182,16819,78287,15679
3824,7688,2241,3155,12848,3950,7690,2241,2795
17906,0,0,2000,2000,1000,0,0,0
5410,15000,0,1000,15000,0,15000,0,0
4194,8388,9248,0,0,1000,0,1000,0
13167,67052,0,0,0,0,67052,0,0
2505,150,430,30404,0,880,150,430,747
21597,7240,0,1200,0,0,7240,0,0
20305,18801,13604,36108,5136,6735,18801,13604,7326
9945,17261,17601,1340,3177,0,1546,776,646
54,44420,45319,1300,2010,1762,1762,1790,1622
15565,1510,1746,1000,2500,0,1000,500,930
4470,21234,567,16261,8641,20012,62,1,0
12398,680,6205,17392,0,32178,680,6205,18814
11129,1905,22636,337,3740,38,1950,22636,0
20696,52250,52433,2600,2500,0,2000,4000,0
20691,36841,57844,6285,33894,42399,36841,57844,35862
17681,37214,23807,2479,10128,4086,1348,13032,10059
23599,590,9628,2035,32194,1729,590,9628,16059
20612,221218,159462,10000,13012,8008,8343,9463,196000
20095,48646,49341,1200,2100,0,1800,2000,2000
22182,165,165,165,1850,1538,165,165,165
9525,25768,27407,2000,2000,1500,1093,2228,0
16751,0,0,1734,0,0,0,0,0
1863,392650,391336,15043,14000,14003,14011,15003,14009
4740,0,0,0,0,0,0,0,8618
20177,202896,173111,0,8000,9000,8000,7000,7200
18135,0,0,0,0,0,0,0,0
15036,0,0,0,0,0,0,0,0
19125,11622,8622,2538,2000,2000,1500,1000,64411
2013,21871,21236,0,1612,687,3100,0,0
15610,0,0,0,12063,6080,0,0,0
17829,19790,17790,1845,1967,1400,396,0,0
11577,390,0,390,780,0,390,0,780
2954,1839,2985,3016,3282,7055,1839,2985,4988
16443,47537,48616,2100,4200,0,2000,2000,2000
17922,91151,89429,3200,5000,6800,3500,0,3400
17250,86134,88251,3000,3100,3100,3100,3500,8400
10621,0,0,7120,0,0,0,0,0
20926,1133,-363,10108,291,2515,1133,0,0
8012,4469,27796,25287,1037,363,89,27796,8000
9041,0,0,0,1200,397,0,0,0
16863,700,1364,6220,762,5806,0,1364,500
5125,3495,0,17686,14517,0,3495,0,21754
13230,659,90,1795,1190,0,659,90,8856
322,145645,103263,21105,5461,5000,5849,2732,50000
17598,1440,3079,0,0,0,1447,3094,0
7956,0,0,1750,780,0,0,0,0
5465,0,583,0,0,900,0,583,2000
20731,23702,46093,0,20,24683,752,30002,1056
4480,15733,17703,7031,2013,3005,2007,5007,1003
20085,167616,364940,15210,15022,20121,5925,35069,35110
17947,4400,3979,1061,1275,1000,200,0,227
23273,-390,390,0,1560,0,0,1170,1170
16625,55508,57771,4118,14000,0,1837,3010,144204
19595,0,0,1089,1526,0,0,0,0
9019,697,-4,5821,1367,5220,700,0,934
13019,10060,8619,4013,2684,5625,1020,3044,39777
3370,9000,0,0,0,4000,7000,0,0
21915,89041,89833,4500,4363,3300,3178,3178,3424
6757,0,0,0,0,0,0,0,776
5335,64510,51695,3010,2700,2300,2500,2000,1400
22879,227226,241556,0,18000,10000,0,18000,0
15540,730,466,2615,1586,920,730,466,1455
22063,82288,86788,3600,2315,100000,3500,8000,4000
2090,84709,86252,3500,3200,3200,3300,3100,3100
6003,75708,76610,3350,3300,5500,1600,3950,0
8499,10552,18836,1151,2167,369,391,436,200
8674,1135,1135,1135,1135,1135,1135,1135,1135
6166,265746,259299,16629,9519,9367,10001,9513,9973
3732,13818,8477,5071,3041,3096,3845,212,3
8197,528,264,0,528,0,528,264,0
16520,324487,327615,14000,15,13175,11700,11900,12140
20510,396,1353,396,396,396,396,1353,2423
1165,780,0,0,390,390,780,0,0
21850,22297,25986,35000,10048,8000,5000,6000,8000
12790,38586,84950,7500,18340,1000,3000,57543,64629
19116,3597,21234,22,6245,3,6,30006,1221
12914,121678,122067,0,4600,4512,4600,4600,5200
23364,16947,28590,11187,16596,18572,16947,28590,159259
13539,26630,8551,2047,1539,633,634,433,25586
12481,99627,80610,4500,4100,67606,4100,3100,2861
15121,123239,123812,10001,11001,12001,10001,5001,5001
4593,18446,18840,1300,0,700,700,700,800
4556,48058,48888,2600,2056,1700,2000,2000,2000
7316,1340,3416,2306,1234,3510,1344,3426,6324
3852,0,0,3796,5081,888,0,0,0
20842,1453,1453,1872,1249,1872,1453,1453,1034
19643,3686,2014,4403,5573,5947,3686,2041,2540
10710,0,0,0,0,0,0,0,0
3330,9721,10584,1073,1789,0,3425,1000,3425
20364,29616,28916,3000,3139,2001,2081,1200,1500
15858,12293,10798,1084,1024,11726,2608,344,253
15024,36819,32467,4000,3007,3000,3000,3000,4000
14822,2449,-331,3327,44,2629,2457,0,0
12832,7923,7647,1500,2000,0,1000,0,1000
14771,0,27547,766,766,766,0,27547,20238
18360,26737,24784,7,1580,1621,1020,2473,1079
21132,181318,179477,6589,7074,7870,7028,6768,5906
1479,49525,0,0,0,0,49525,0,0
21537,14081,10796,1000,2000,1670,551,0,500
23647,352,0,404,0,0,355,0,2090
749,5202,780,390,390,4825,5202,780,0
4814,12085,9535,5000,2000,5000,3000,6000,2280
363,45008,25775,0,0,1262,1358,1275,1590
4528,48803,52190,1800,1710,0,1800,4200,0
7809,19040,19555,2000,2000,1000,1000,1000,1000
21060,118269,14960,15206,6000,0,5193,546,1485
22349,486,886,1888,1592,1312,486,1036,438
642,0,0,2500,1000,0,0,0,0
2277,90817,308,8146,3719,3091,90817,308,3369
3095,0,0,1367,0,0,0,0,0
19795,6312,3739,11662,6003,8111,273,3739,6547
1604,0,585,0,727,2074,0,585,0
13219,5791,5550,1100,1500,0,600,0,600
11035,7751,9607,0,2000,800,0,2000,0
22940,3144,0,2000,1501,1000,900,0,0
8143,0,0,0,0,0,0,0,0
11019,156731,155818,6000,6000,5600,6000,6000,5500
10526,12246,12409,0,780,0,12246,911,0
12477,326599,337552,15000,20065,12000,12070,17000,12400
14126,16731,62561,3582,63000,20000,5000,52343,15000
15706,9076,9812,3000,3000,3019,3000,1000,2000
18411,0,0,0,0,0,0,0,240
21977,81077,79885,8000,0,2800,3000,3390,7950
20877,5024,5188,5410,2380,3709,5849,5606,5299
4285,13513,13781,2281,1411,1224,491,493,662
19817,9187,3617,1583,1364,1042,402,3631,7796
848,29530,29789,3700,3700,0,1072,1500,1132
16128,37336,38138,2100,2000,1700,1500,1400,1500
17219,23863,22357,3153,1800,0,3000,0,4255
8355,115778,117411,6107,6000,4500,4500,4500,4500
11534,107592,168966,0,1,0,108130,30695,179
11870,3857,0,1328,324,0,3857,0,253
8166,7828,1366,1400,1000,1000,235,1366,0
5536,26538,24645,5003,5000,5000,2000,5000,3000
19954,893,2030,635,13337,4562,893,2030,0
14178,434,442,444,444,444,436,452,886
6082,70965,71373,3200,3400,2900,2750,3152,2700
2807,28487,27788,2002,2002,1503,2006,2005,3000
19370,48983,50136,3500,2000,20000,2000,2000,2000
12322,112011,106313,5498,11084,3800,0,4005,2911
22200,35146,39849,4000,15074,16197,13112,43122,43000
4830,9136,9392,1200,1200,500,500,500,0
7317,58371,59561,4082,1990,2003,2074,2115,2094
9366,13235,12482,1400,1183,2000,1200,0,610
11984,54924,52141,1867,1867,5026,2800,2800,2800
10255,0,0,0,0,0,0,0,0
18808,29672,28836,2600,3500,3000,1000,1500,478
1457,21788,21949,1800,1400,800,1000,900,900
20037,222,490,3680,12657,224,223,492,494
9406,780,0,0,0,0,1560,0,0
17103,39908,40731,3000,2001,3520,0,2000,2000
14522,447,797,2000,0,0,0,1000,0
14633,18914,20200,2618,2276,791,686,1600,0
10188,30372,34924,4000,5000,5000,5000,5000,5000
2827,8675,6573,18540,10000,10000,9000,6600,32810
21389,1912,1921,5823,0,0,3833,9,0
18927,65905,1528,4300,3500,5000,5000,1000,0
15757,29002,30274,2141,3085,3623,0,3158,0
19072,141710,146578,6627,7000,7000,5000,7000,5000
16326,13929,11307,1224,3203,0,1000,0,2000
18412,78569,79817,2852,2906,2828,2790,2887,3100
22032,10162,10250,19326,10000,1940,10200,10500,10000
15934,9365,1280,1414,1415,1002,200,104,0
14405,-660,956,5069,2805,0,0,1616,0
20916,200163,2559,4988,4976,6019,5065,1035,182778
15827,43123,42343,2100,0,3400,0,1528,3038
6913,358774,369685,28000,61115,325000,40000,20000,51000
19808,28455,26598,1606,1674,1420,937,1006,1039
20715,590,2099,820,820,820,590,2099,820
4880,3966,3410,1990,4500,4640,3966,3410,879
7136,1188,1061,5273,30000,11776,0,1061,1239
16437,1080,540,1380,1488,1775,1080,0,540
721,28708,30520,5300,0,1000,3352,2300,0
17627,93272,96298,4100,8600,0,3500,7100,3600
2662,52319,51764,3000,6000,8000,10000,1900,2000
20758,20314,19704,1500,0,1700,2700,0,600
11692,63011,43156,3000,3000,2000,8110,2600,2000
13071,0,2199,0,2331,0,0,2199,0
16563,0,0,0,780,780,0,0,0
2173,19076,19466,1948,1835,669,692,707,695
11745,20895,20835,0,54165,0,21000,20940,33460
4852,0,1930,1505,0,0,0,1930,0
10515,115681,112528,5500,5400,8000,4179,0,4000
5858,89299,94777,20000,8000,5000,7000,7000,5000
21190,766,640,1237,11912,4922,766,640,6171
20490,26269,26335,3000,2000,2000,2500,3000,2500
13749,13273,20971,7639,11336,1501,13278,10022,14045
12773,3023,4014,2044,0,4000,0,2000,0
13354,17762,17327,2000,3500,0,2000,0,5000
6930,16211,14365,1677,3000,590,687,524,235
2305,39808,40598,2000,2000,1668,2000,1453,1664
11916,93416,94255,8000,9387,20000,3525,3338,3450
22131,41495,42377,1975,1950,5100,1700,1700,700
10097,21365,0,2004,2169,1260,819,0,0
23140,0,0,469,899,0,0,0,1051
3763,0,0,0,0,0,0,0,3422
10151,0,0,0,0,0,0,0,0
3363,857,55973,0,0,3007,857,100000,1000
20804,28509,29546,2000,2500,2000,2000,1500,2000
18947,8177,111816,0,1300,1281,1000,103860,4346
16778,199746,182994,10143,24932,10440,6265,6275,5830
491,0,0,157,0,0,0,0,0
20321,99490,101412,4300,4500,4438,3900,3800,3500
21451,12763,0,1378,1533,1000,255,0,0
18214,241557,193103,60000,80006,10523,8565,8700,3412
17405,6788,6887,1300,1200,1000,6788,6900,13041
8645,0,0,0,0,0,10000,0,0
10712,42340,40223,2911,1920,1541,1502,1619,1472
5890,10276,9898,3110,3188,4189,10276,9898,1691
4101,0,6477,390,390,1480,0,6477,0
16036,33676,25301,3,2008,5000,2037,2029,2008
22607,28546,13487,1800,2000,1400,1300,700,1000
7926,35323,36588,2000,1300,0,2200,2000,1500
22294,72060,72393,3213,3304,3815,3004,3006,4012
15712,2188,9157,809,0,8077,2199,9202,2112
9838,13623,-2202,3000,6000,1000,13623,388,77001
9046,36352,37745,6840,3000,2000,2000,2000,2000
10271,19161,19516,10,2000,655,688,666,649
2443,29503,32042,2500,2000,2000,2000,3000,2000
22775,0,0,15000,40000,0,0,0,336
7940,142170,144587,4688,11421,7580,5000,4913,0
5472,0,0,1200,1500,0,0,0,1632
17610,14308,14808,2682,5000,5000,1000,500,302
1783,67386,68336,5856,2311,0,2377,2000,1881
13316,0,1306,0,0,0,0,1306,0
4761,2149,696,3254,1256,845,2000,696,696
3231,35019,37422,2700,1534,1700,3000,3000,3000
408,356636,303510,325,15296,12137,12312,14113,10526
15986,0,379,0,0,0,0,379,0
22794,233968,209220,29000,29000,30000,30000,6110,6200
18022,0,0,0,0,0,0,0,0
4477,55981,58270,3000,3000,3000,3000,3000,3000
5230,19662,22274,12007,8000,1000,1000,5000,5000
13342,68671,68863,3377,3504,2620,2791,2639,2859
21865,73852,72551,3000,2771,3000,13500,0,3000
12747,30117,30492,1903,1397,5000,1300,1400,1300
12108,4670,4670,4670,4670,4670,4670,4670,4670
9496,768,-174,4000,942,942,768,0,0
9121,540,390,1473,390,390,540,390,0
8590,741,0,0,0,0,741,0,0
5663,15845,-39,5846,200,15845,0,0,0
17535,5496,5116,5876,5956,5876,5496,5116,5496
7569,22762,23139,1347,0,1300,1500,900,0
1982,43083,43471,2500,2000,2000,1600,1200,2000
15627,0,4549,0,0,0,0,4549,0
9922,349,0,123,123,0,349,0,0
493,68500,69174,4000,11900,207,2003,2003,2003
714,0,4750,1690,0,0,0,4750,0
13948,192451,196355,17500,0,7000,7350,7300,11500
21797,81475,82812,6560,6200,4246,5000,3000,3000
5100,45856,47891,3800,3000,5,1800,3600,0
10619,169395,171648,20000,15000,15000,15000,15000,15000
14829,32447,32592,1608,1510,1170,1183,1140,1141
21942,18945,19494,20200,0,1310,678,854,767
7921,52959,50617,64555,2898,1890,2000,2000,1900
13134,105466,2312,9725,10617,8555,4722,2146,199485
14355,18855,20130,0,2000,841,696,1600,0
5923,13197,11624,3015,2008,1009,2005,507,2607
23464,0,0,2249,3551,5000,0,0,0
6858,2364,2286,1503,1400,250,228,106,1601
15050,5055,-445,4000,2000,3000,0,0,0
2846,63366,65155,2200,3000,3000,3000,3000,3500
10035,72480,36440,8710,8119,4500,3000,2000,131904
22572,87192,92581,14000,15000,4000,4000,6784,0
19694,48859,46688,3700,3100,2200,1600,1850,1800
3152,57835,41842,0,6322,2275,2343,3069,77005
23949,1971,7538,1546,1519,1035,296,20300,1000
7626,18620,18668,1308,1593,800,700,741,531
14074,12192,12515,1278,1195,432,443,526,291
14408,17416,17608,1265,1577,606,778,630,653
20441,35246,34548,2400,2000,0,2800,0,3100
3556,49513,53433,1730,1722,3214,2119,5064,0
22410,0,0,0,0,0,0,0,0
10687,33897,34691,36,1833,1322,2000,1358,3446
599,60035,57264,3249,3000,5000,2500,2300,2200
8906,47003,48085,6000,0,0,2100,2000,0
22867,390,540,390,390,390,390,540,390
13883,13117,15899,1467,2000,1000,2000,3000,0
4149,50793,50605,2545,2918,6329,1996,1977,1975
850,15000,15000,0,15400,0,0,0,100
15946,59224,61867,2500,2500,3000,2000,4000,2000
13349,0,2040,0,0,0,0,2040,13061
6937,1026,1422,5000,6000,2000,1000,1422,3600
10080,14301,913,17302,20891,7377,2000,0,127188
18484,48733,50241,1737,1814,1978,1733,2241,1700
13214,6661,3877,2290,2756,3560,6661,3877,1249
20894,316,3797,11376,4346,947,316,3797,316
2050,48204,49453,1856,1564,1468,3000,2000,2000
9304,59452,47868,25487,80389,50132,22208,30167,25036
7688,84739,11132,40670,24330,11943,84739,11132,46039
22903,21878,13715,28100,1743,1200,2000,2000,0
15487,2527,2173,5739,2385,10427,2534,2179,13903
20752,18279,18266,2154,2588,2600,1000,653,1000
20200,32690,37141,0,3850,0,32690,5000,5000
12837,240,540,9770,8034,0,600,690,742
4962,31164,32677,1484,1498,1093,1139,2039,1800
7749,62783,44422,3900,3200,2766,2100,1703,1092
8415,28647,28776,1496,1735,1030,1017,1033,989
6886,18122,0,1340,4036,204,8122,0,200
22600,2498,3466,1868,7208,6450,2498,3466,2156
1330,19306,19809,2018,404,19000,677,800,601
5747,82715,84805,3000,3000,3000,3300,3600,2700
14037,0,0,0,21,10800,0,0,0
12363,44929,48179,4000,0,3400,0,4000,0
